"ISO3","Year","Sector_abb","Disaster_Frequency","Category","Value"
"ISR","2018","RawMaterial",1,"Export_Foreign",0
"ISR","2018","RawMaterial",1,"Output_Domestic",0
"ISR","2018","RawMaterial",1,"Output_Foreign",0
"ISR","2018","Recreation",1,"Export_Domestics",0
"ISR","2018","Recreation",1,"Export_Foreign",0
"ISR","2018","Recreation",1,"Output_Domestic",0
"ISR","2018","Recreation",1,"Output_Foreign",0
"ISR","2018","Transportation",1,"Export_Domestics",0
"ISR","2018","Transportation",1,"Export_Foreign",0
"ISR","2018","Transportation",1,"Output_Domestic",0
"ISR","2018","Transportation",1,"Output_Foreign",0
"ITA","2005","Agriculture",1,"Export_Domestics",1269.03811589735
"ITA","2005","Agriculture",1,"Export_Foreign",9.65694106805236
"ITA","2005","Agriculture",1,"Output_Domestic",20340.5563597938
"ITA","2005","Agriculture",1,"Output_Foreign",102.233322057657
"ITA","2005","Construction",1,"Export_Domestics",192.263033218909
"ITA","2005","Construction",1,"Export_Foreign",16.6450258903259
"ITA","2005","Construction",1,"Output_Domestic",111428.796078457
"ITA","2005","Construction",1,"Output_Foreign",1180.4876445048
"ITA","2005","Education",1,"Export_Domestics",439.673652606201
"ITA","2005","Education",1,"Export_Foreign",1.75836786799125
"ITA","2005","Education",1,"Output_Domestic",9809.20091170202
"ITA","2005","Education",1,"Output_Foreign",30.5123821647974
"ITA","2005","Electronic",1,"Export_Domestics",5199.50135415916
"ITA","2005","Electronic",1,"Export_Foreign",1614.36930587301
"ITA","2005","Electronic",1,"Output_Domestic",16608.1850566388
"ITA","2005","Electronic",1,"Output_Foreign",5126.93600149538
"ITA","2005","Energy",1,"Export_Domestics",2862.01434071798
"ITA","2005","Energy",1,"Export_Foreign",521.816128552516
"ITA","2005","Energy",1,"Output_Domestic",207089.359395187
"ITA","2005","Energy",1,"Output_Foreign",21381.201593048
"ITA","2005","Food",1,"Export_Domestics",8075.84019910383
"ITA","2005","Food",1,"Export_Foreign",2667.5973926819
"ITA","2005","Food",1,"Output_Domestic",67675.1561916458
"ITA","2005","Food",1,"Output_Foreign",7899.35682780164
"ITA","2005","HumanActivities",1,"Export_Domestics",2052.43260129423
"ITA","2005","HumanActivities",1,"Export_Foreign",547.444064587043
"ITA","2005","HumanActivities",1,"Output_Domestic",111549.385444901
"ITA","2005","HumanActivities",1,"Output_Foreign",6187.28402597997
"ITA","2005","Machinery",1,"Export_Domestics",29435.9191384001
"ITA","2005","Machinery",1,"Export_Foreign",5437.4373154111
"ITA","2005","Machinery",1,"Output_Domestic",89279.8805392793
"ITA","2005","Machinery",1,"Output_Foreign",10347.4895980064
"ITA","2005","Manufacturing",1,"Export_Domestics",18236.9307912335
"ITA","2005","Manufacturing",1,"Export_Foreign",1016.68982660483
"ITA","2005","Manufacturing",1,"Output_Domestic",57654.6929840552
"ITA","2005","Manufacturing",1,"Output_Foreign",2463.81037996479
"ITA","2005","Mining",1,"Export_Domestics",219.043064837574
"ITA","2005","Mining",1,"Export_Foreign",6.25773378613471
"ITA","2005","Mining",1,"Output_Domestic",1020.38981570484
"ITA","2005","Mining",1,"Output_Foreign",7.71589220060149
"ITA","2005","Pharma",1,"Export_Domestics",3956.68559247331
"ITA","2005","Pharma",1,"Export_Foreign",4467.77166757372
"ITA","2005","Pharma",1,"Output_Domestic",11084.6036285391
"ITA","2005","Pharma",1,"Output_Foreign",13213.6071203401
"ITA","2005","RawMaterial",1,"Export_Domestics",6687.51041460398
"ITA","2005","RawMaterial",1,"Export_Foreign",989.372241772493
"ITA","2005","RawMaterial",1,"Output_Domestic",29384.1544203848
"ITA","2005","RawMaterial",1,"Output_Foreign",2831.84552516033
"ITA","2005","Recreation",1,"Export_Domestics",675.780669982047
"ITA","2005","Recreation",1,"Export_Foreign",8.03553062590817
"ITA","2005","Recreation",1,"Output_Domestic",20238.6089204344
"ITA","2005","Recreation",1,"Output_Foreign",305.953645435347
"ITA","2005","Transportation",1,"Export_Domestics",33819.8365140865
"ITA","2005","Transportation",1,"Export_Foreign",5842.21795623552
"ITA","2005","Transportation",1,"Output_Domestic",159083.449342444
"ITA","2005","Transportation",1,"Output_Foreign",29818.2454834212
"ITA","2006","Agriculture",2,"Export_Domestics",1433.97639832742
"ITA","2006","Agriculture",2,"Export_Foreign",8.19037797668812
"ITA","2006","Agriculture",2,"Output_Domestic",21096.0225745264
"ITA","2006","Agriculture",2,"Output_Foreign",120.503008012891
"ITA","2006","Construction",2,"Export_Domestics",258.293002307257
"ITA","2006","Construction",2,"Export_Foreign",11.7182489446852
"ITA","2006","Construction",2,"Output_Domestic",123467.671053233
"ITA","2006","Construction",2,"Output_Foreign",1294.27382537624
"ITA","2006","Education",2,"Export_Domestics",463.820750412571
"ITA","2006","Education",2,"Export_Foreign",0.862410906510536
"ITA","2006","Education",2,"Output_Domestic",10438.0211293135
"ITA","2006","Education",2,"Output_Foreign",19.4078618647184
"ITA","2006","Electronic",2,"Export_Domestics",6067.50188024887
"ITA","2006","Electronic",2,"Export_Foreign",2597.36867849862
"ITA","2006","Electronic",2,"Output_Domestic",19023.7530530915
"ITA","2006","Electronic",2,"Output_Foreign",7321.35701693151
"ITA","2006","Energy",2,"Export_Domestics",2948.04162447642
"ITA","2006","Energy",2,"Export_Foreign",869.221250373974
"ITA","2006","Energy",2,"Output_Domestic",196127.498670308
"ITA","2006","Energy",2,"Output_Foreign",35949.6505451097
"ITA","2006","Food",2,"Export_Domestics",8944.40990476701
"ITA","2006","Food",2,"Export_Foreign",3298.30775352567
"ITA","2006","Food",2,"Output_Domestic",71950.2686892444
"ITA","2006","Food",2,"Output_Foreign",10253.2435210704
"ITA","2006","HumanActivities",2,"Export_Domestics",2328.67278808684
"ITA","2006","HumanActivities",2,"Export_Foreign",684.610897238586
"ITA","2006","HumanActivities",2,"Output_Domestic",100561.516608502
"ITA","2006","HumanActivities",2,"Output_Foreign",5689.1899352765
"ITA","2006","Machinery",2,"Export_Domestics",35107.7173687214
"ITA","2006","Machinery",2,"Export_Foreign",8049.13599093531
"ITA","2006","Machinery",2,"Output_Domestic",107255.100373776
"ITA","2006","Machinery",2,"Output_Foreign",15432.7147873733
"ITA","2006","Manufacturing",2,"Export_Domestics",20551.1022854183
"ITA","2006","Manufacturing",2,"Export_Foreign",1720.39282529085
"ITA","2006","Manufacturing",2,"Output_Domestic",61938.4372946478
"ITA","2006","Manufacturing",2,"Output_Foreign",3972.98018908354
"ITA","2006","Mining",2,"Export_Domestics",223.243881852805
"ITA","2006","Mining",2,"Export_Foreign",1.31154642921226
"ITA","2006","Mining",2,"Output_Domestic",1033.23019842422
"ITA","2006","Mining",2,"Output_Foreign",2.36501080520376
"ITA","2006","Pharma",2,"Export_Domestics",4925.91523400336
"ITA","2006","Pharma",2,"Export_Foreign",5645.29798552906
"ITA","2006","Pharma",2,"Output_Domestic",13703.499971975
"ITA","2006","Pharma",2,"Output_Foreign",16686.6510048916
"ITA","2006","RawMaterial",2,"Export_Domestics",8805.49866468047
"ITA","2006","RawMaterial",2,"Export_Foreign",1478.09318941268
"ITA","2006","RawMaterial",2,"Output_Domestic",35509.0260833116
"ITA","2006","RawMaterial",2,"Output_Foreign",3983.1454075134
"ITA","2006","Recreation",2,"Export_Domestics",771.770798582895
"ITA","2006","Recreation",2,"Export_Foreign",13.1198007718095
"ITA","2006","Recreation",2,"Output_Domestic",22318.4982609844
"ITA","2006","Recreation",2,"Output_Foreign",379.406943716835
"ITA","2006","Transportation",2,"Export_Domestics",35952.2892107064
"ITA","2006","Transportation",2,"Export_Foreign",9194.26697542414
"ITA","2006","Transportation",2,"Output_Domestic",162035.443757495
"ITA","2006","Transportation",2,"Output_Foreign",42567.7599687239
"ITA","2007","Agriculture",2,"Export_Domestics",1436.61444831729
"ITA","2007","Agriculture",2,"Export_Foreign",8.15566166198836
"ITA","2007","Agriculture",2,"Output_Domestic",19544.3237372449
"ITA","2007","Agriculture",2,"Output_Foreign",110.954229204245
"ITA","2007","Construction",2,"Export_Domestics",290.764892546801
"ITA","2007","Construction",2,"Export_Foreign",27.9103768182955
"ITA","2007","Construction",2,"Output_Domestic",108785.804965722
"ITA","2007","Construction",2,"Output_Foreign",1155.22768191397
"ITA","2007","Education",2,"Export_Domestics",562.42342201395
"ITA","2007","Education",2,"Export_Foreign",1.07611767778645
"ITA","2007","Education",2,"Output_Domestic",10305.0800051794
"ITA","2007","Education",2,"Output_Foreign",19.7151137930681
"ITA","2007","Electronic",2,"Export_Domestics",5431.75652663367
"ITA","2007","Electronic",2,"Export_Foreign",2479.77853117171
"ITA","2007","Electronic",2,"Output_Domestic",16638.0867595453
"ITA","2007","Electronic",2,"Output_Foreign",7532.03373851737
"ITA","2007","Energy",2,"Export_Domestics",2769.15206467964
"ITA","2007","Energy",2,"Export_Foreign",890.020881179223
"ITA","2007","Energy",2,"Output_Domestic",181873.279709906
"ITA","2007","Energy",2,"Output_Foreign",23980.7929791537
"ITA","2007","Food",2,"Export_Domestics",8059.61860552834
"ITA","2007","Food",2,"Export_Foreign",2461.78704129528
"ITA","2007","Food",2,"Output_Domestic",65359.4552526416
"ITA","2007","Food",2,"Output_Foreign",8009.36506251269
"ITA","2007","HumanActivities",2,"Export_Domestics",2045.12719484138
"ITA","2007","HumanActivities",2,"Export_Foreign",651.278535247021
"ITA","2007","HumanActivities",2,"Output_Domestic",105192.151997557
"ITA","2007","HumanActivities",2,"Output_Foreign",5969.92962789054
"ITA","2007","Machinery",2,"Export_Domestics",30843.4440387115
"ITA","2007","Machinery",2,"Export_Foreign",10426.5706371138
"ITA","2007","Machinery",2,"Output_Domestic",97527.5265840278
"ITA","2007","Machinery",2,"Output_Foreign",13905.5119290041
"ITA","2007","Manufacturing",2,"Export_Domestics",16994.5799706063
"ITA","2007","Manufacturing",2,"Export_Foreign",2033.49119405988
"ITA","2007","Manufacturing",2,"Output_Domestic",51994.1965213483
"ITA","2007","Manufacturing",2,"Output_Foreign",3291.09943816913
"ITA","2007","Mining",2,"Export_Domestics",206.855399564526
"ITA","2007","Mining",2,"Export_Foreign",2.28832161062566
"ITA","2007","Mining",2,"Output_Domestic",1137.51205211948
"ITA","2007","Mining",2,"Output_Foreign",2.94085822527746
"ITA","2007","Pharma",2,"Export_Domestics",2462.61192517666
"ITA","2007","Pharma",2,"Export_Foreign",6351.88609689362
"ITA","2007","Pharma",2,"Output_Domestic",11898.8008393687
"ITA","2007","Pharma",2,"Output_Foreign",13146.6846822162
"ITA","2007","RawMaterial",2,"Export_Domestics",7646.11521741596
"ITA","2007","RawMaterial",2,"Export_Foreign",1390.49938341006
"ITA","2007","RawMaterial",2,"Output_Domestic",31289.1410184974
"ITA","2007","RawMaterial",2,"Output_Foreign",3476.67542309476
"ITA","2007","Recreation",2,"Export_Domestics",690.122350273637
"ITA","2007","Recreation",2,"Export_Foreign",11.16030205054
"ITA","2007","Recreation",2,"Output_Domestic",20116.349422397
"ITA","2007","Recreation",2,"Output_Foreign",325.317361413636
"ITA","2007","Transportation",2,"Export_Domestics",34474.9280868084
"ITA","2007","Transportation",2,"Export_Foreign",7060.44715634294
"ITA","2007","Transportation",2,"Output_Domestic",153323.850102504
"ITA","2007","Transportation",2,"Output_Foreign",31619.5296346968
"ITA","2008","Agriculture",3,"Export_Domestics",1401.00436982197
"ITA","2008","Agriculture",3,"Export_Foreign",8.45484614947109
"ITA","2008","Agriculture",3,"Output_Domestic",18037.8067173742
"ITA","2008","Agriculture",3,"Output_Foreign",108.860584892498
"ITA","2008","Construction",3,"Export_Domestics",118.648660876087
"ITA","2008","Construction",3,"Export_Foreign",13.3120644307588
"ITA","2008","Construction",3,"Output_Domestic",97278.6781327732
"ITA","2008","Construction",3,"Output_Foreign",1457.16560610255
"ITA","2008","Education",3,"Export_Domestics",572.377890752389
"ITA","2008","Education",3,"Export_Foreign",1.255033248929
"ITA","2008","Education",3,"Output_Domestic",13991.6026977577
"ITA","2008","Education",3,"Output_Foreign",30.6810803339544
"ITA","2008","Electronic",3,"Export_Domestics",5807.22812850747
"ITA","2008","Electronic",3,"Export_Foreign",2477.47862879251
"ITA","2008","Electronic",3,"Output_Domestic",15816.2371150611
"ITA","2008","Electronic",3,"Output_Foreign",6641.05396661929
"ITA","2008","Energy",3,"Export_Domestics",3426.57998161148
"ITA","2008","Energy",3,"Export_Foreign",1023.63904289599
"ITA","2008","Energy",3,"Output_Domestic",187013.73389891
"ITA","2008","Energy",3,"Output_Foreign",41036.6147132961
"ITA","2008","Food",3,"Export_Domestics",9054.67677871106
"ITA","2008","Food",3,"Export_Foreign",2102.11824502926
"ITA","2008","Food",3,"Output_Domestic",65914.8085830489
"ITA","2008","Food",3,"Output_Foreign",7449.54491322278
"ITA","2008","HumanActivities",3,"Export_Domestics",2071.71828240241
"ITA","2008","HumanActivities",3,"Export_Foreign",539.122139757851
"ITA","2008","HumanActivities",3,"Output_Domestic",106454.283797472
"ITA","2008","HumanActivities",3,"Output_Foreign",5302.06214198091
"ITA","2008","Machinery",3,"Export_Domestics",29278.6567746893
"ITA","2008","Machinery",3,"Export_Foreign",5368.56951043551
"ITA","2008","Machinery",3,"Output_Domestic",79990.9403544744
"ITA","2008","Machinery",3,"Output_Foreign",10020.2380492252
"ITA","2008","Manufacturing",3,"Export_Domestics",16039.8605049111
"ITA","2008","Manufacturing",3,"Export_Foreign",1586.81081612928
"ITA","2008","Manufacturing",3,"Output_Domestic",47528.3775124541
"ITA","2008","Manufacturing",3,"Output_Foreign",3393.87409157965
"ITA","2008","Mining",3,"Export_Domestics",290.583709221939
"ITA","2008","Mining",3,"Export_Foreign",1.67897476844356
"ITA","2008","Mining",3,"Output_Domestic",1154.58026348942
"ITA","2008","Mining",3,"Output_Foreign",2.899007367906
"ITA","2008","Pharma",3,"Export_Domestics",3950.74171893268
"ITA","2008","Pharma",3,"Export_Foreign",3782.91448034252
"ITA","2008","Pharma",3,"Output_Domestic",10735.3703420718
"ITA","2008","Pharma",3,"Output_Foreign",12160.5697369907
"ITA","2008","RawMaterial",3,"Export_Domestics",6914.14685834457
"ITA","2008","RawMaterial",3,"Export_Foreign",996.557728436261
"ITA","2008","RawMaterial",3,"Output_Domestic",28757.8293855525
"ITA","2008","RawMaterial",3,"Output_Foreign",2911.645132994
"ITA","2008","Recreation",3,"Export_Domestics",730.516460138976
"ITA","2008","Recreation",3,"Export_Foreign",12.3545284926572
"ITA","2008","Recreation",3,"Output_Domestic",24085.7271128613
"ITA","2008","Recreation",3,"Output_Foreign",407.34078967018
"ITA","2008","Transportation",3,"Export_Domestics",32385.292635847
"ITA","2008","Transportation",3,"Export_Foreign",6584.70475926735
"ITA","2008","Transportation",3,"Output_Domestic",146669.331171185
"ITA","2008","Transportation",3,"Output_Foreign",37914.9720498521
"ITA","2009","Agriculture",4,"Export_Domestics",1180.79385347627
"ITA","2009","Agriculture",4,"Export_Foreign",8.38789759229075
"ITA","2009","Agriculture",4,"Output_Domestic",16703.1646467135
"ITA","2009","Agriculture",4,"Output_Foreign",118.656342462161
"ITA","2009","Construction",4,"Export_Domestics",67.4542480267181
"ITA","2009","Construction",4,"Export_Foreign",7.60188819662727
"ITA","2009","Construction",4,"Output_Domestic",78310.9807576607
"ITA","2009","Construction",4,"Output_Foreign",1486.84825701843
"ITA","2009","Education",4,"Export_Domestics",531.9196650355
"ITA","2009","Education",4,"Export_Foreign",0.969692065956104
"ITA","2009","Education",4,"Output_Domestic",12148.7314495618
"ITA","2009","Education",4,"Output_Foreign",22.1469244232751
"ITA","2009","Electronic",4,"Export_Domestics",3860.58151812733
"ITA","2009","Electronic",4,"Export_Foreign",1969.76919650523
"ITA","2009","Electronic",4,"Output_Domestic",11692.8413253147
"ITA","2009","Electronic",4,"Output_Foreign",5774.23587620487
"ITA","2009","Energy",4,"Export_Domestics",2262.05248488838
"ITA","2009","Energy",4,"Export_Foreign",606.587518254715
"ITA","2009","Energy",4,"Output_Domestic",166486.870638986
"ITA","2009","Energy",4,"Output_Foreign",54982.0832909363
"ITA","2009","Food",4,"Export_Domestics",7898.71815183814
"ITA","2009","Food",4,"Export_Foreign",1902.23272306917
"ITA","2009","Food",4,"Output_Domestic",61352.3935922741
"ITA","2009","Food",4,"Output_Foreign",6216.06273594561
"ITA","2009","HumanActivities",4,"Export_Domestics",1720.91032230432
"ITA","2009","HumanActivities",4,"Export_Foreign",456.026537681792
"ITA","2009","HumanActivities",4,"Output_Domestic",115109.022172232
"ITA","2009","HumanActivities",4,"Output_Foreign",4971.12715966634
"ITA","2009","Machinery",4,"Export_Domestics",18058.8840756821
"ITA","2009","Machinery",4,"Export_Foreign",3611.07281268406
"ITA","2009","Machinery",4,"Output_Domestic",52316.7140506588
"ITA","2009","Machinery",4,"Output_Foreign",6503.05677198071
"ITA","2009","Manufacturing",4,"Export_Domestics",12331.5417713323
"ITA","2009","Manufacturing",4,"Export_Foreign",1301.7864482076
"ITA","2009","Manufacturing",4,"Output_Domestic",39595.5744247365
"ITA","2009","Manufacturing",4,"Output_Foreign",2748.65528788587
"ITA","2009","Mining",4,"Export_Domestics",231.736745329805
"ITA","2009","Mining",4,"Export_Foreign",2.87356732255937
"ITA","2009","Mining",4,"Output_Domestic",933.644085069587
"ITA","2009","Mining",4,"Output_Foreign",4.32366090190831
"ITA","2009","Pharma",4,"Export_Domestics",2658.95963257174
"ITA","2009","Pharma",4,"Export_Foreign",4025.90869566945
"ITA","2009","Pharma",4,"Output_Domestic",8908.70212971632
"ITA","2009","Pharma",4,"Output_Foreign",9837.40818091614
"ITA","2009","RawMaterial",4,"Export_Domestics",4584.33539541249
"ITA","2009","RawMaterial",4,"Export_Foreign",785.913601699528
"ITA","2009","RawMaterial",4,"Output_Domestic",19500.6778195397
"ITA","2009","RawMaterial",4,"Output_Foreign",2171.75358329054
"ITA","2009","Recreation",4,"Export_Domestics",631.700024388405
"ITA","2009","Recreation",4,"Export_Foreign",11.3680377037843
"ITA","2009","Recreation",4,"Output_Domestic",23754.8717355457
"ITA","2009","Recreation",4,"Output_Foreign",427.505814754641
"ITA","2009","Transportation",4,"Export_Domestics",25053.1491195633
"ITA","2009","Transportation",4,"Export_Foreign",5314.33801368594
"ITA","2009","Transportation",4,"Output_Domestic",132997.094228436
"ITA","2009","Transportation",4,"Output_Foreign",30693.534284004
"ITA","2010","Agriculture",3,"Export_Domestics",1158.67896883493
"ITA","2010","Agriculture",3,"Export_Foreign",8.29375881405512
"ITA","2010","Agriculture",3,"Output_Domestic",16250.7049739875
"ITA","2010","Agriculture",3,"Output_Foreign",116.32857834888
"ITA","2010","Construction",3,"Export_Domestics",193.100490094129
"ITA","2010","Construction",3,"Export_Foreign",15.039650899861
"ITA","2010","Construction",3,"Output_Domestic",63034.1739671159
"ITA","2010","Construction",3,"Output_Foreign",1367.54353094479
"ITA","2010","Education",3,"Export_Domestics",445.295189904639
"ITA","2010","Education",3,"Export_Foreign",1.70745654111077
"ITA","2010","Education",3,"Output_Domestic",7859.18498493051
"ITA","2010","Education",3,"Output_Foreign",30.1370490955781
"ITA","2010","Electronic",3,"Export_Domestics",4199.47968802766
"ITA","2010","Electronic",3,"Export_Foreign",2136.6098095918
"ITA","2010","Electronic",3,"Output_Domestic",12320.8371213351
"ITA","2010","Electronic",3,"Output_Foreign",6421.24288488668
"ITA","2010","Energy",3,"Export_Domestics",4231.05717944637
"ITA","2010","Energy",3,"Export_Foreign",1544.52130032929
"ITA","2010","Energy",3,"Output_Domestic",137770.874132591
"ITA","2010","Energy",3,"Output_Foreign",39767.5882942536
"ITA","2010","Food",3,"Export_Domestics",7283.03559073657
"ITA","2010","Food",3,"Export_Foreign",1840.42723005527
"ITA","2010","Food",3,"Output_Domestic",59021.4594603554
"ITA","2010","Food",3,"Output_Foreign",6359.81383305983
"ITA","2010","HumanActivities",3,"Export_Domestics",1552.79040439056
"ITA","2010","HumanActivities",3,"Export_Foreign",430.90688197884
"ITA","2010","HumanActivities",3,"Output_Domestic",84498.884255169
"ITA","2010","HumanActivities",3,"Output_Foreign",4761.18033011985
"ITA","2010","Machinery",3,"Export_Domestics",18770.8081551101
"ITA","2010","Machinery",3,"Export_Foreign",4334.94254560778
"ITA","2010","Machinery",3,"Output_Domestic",48037.9387164516
"ITA","2010","Machinery",3,"Output_Foreign",7271.80902836688
"ITA","2010","Manufacturing",3,"Export_Domestics",12760.3388833668
"ITA","2010","Manufacturing",3,"Export_Foreign",1486.96620124308
"ITA","2010","Manufacturing",3,"Output_Domestic",40065.0631919137
"ITA","2010","Manufacturing",3,"Output_Foreign",2998.17552068883
"ITA","2010","Mining",3,"Export_Domestics",180.303323059418
"ITA","2010","Mining",3,"Export_Foreign",8.06386441269164
"ITA","2010","Mining",3,"Output_Domestic",902.153048341169
"ITA","2010","Mining",3,"Output_Foreign",9.33915607293779
"ITA","2010","Pharma",3,"Export_Domestics",2751.37219710854
"ITA","2010","Pharma",3,"Export_Foreign",4512.78446181492
"ITA","2010","Pharma",3,"Output_Domestic",9037.39732248273
"ITA","2010","Pharma",3,"Output_Foreign",10539.3321967109
"ITA","2010","RawMaterial",3,"Export_Domestics",4985.74782785928
"ITA","2010","RawMaterial",3,"Export_Foreign",840.393129888221
"ITA","2010","RawMaterial",3,"Output_Domestic",22030.7382840895
"ITA","2010","RawMaterial",3,"Output_Foreign",2882.55506532039
"ITA","2010","Recreation",3,"Export_Domestics",580.765456858381
"ITA","2010","Recreation",3,"Export_Foreign",14.2644901854587
"ITA","2010","Recreation",3,"Output_Domestic",19381.5217116133
"ITA","2010","Recreation",3,"Output_Foreign",476.043729078405
"ITA","2010","Transportation",3,"Export_Domestics",22689.6146765988
"ITA","2010","Transportation",3,"Export_Foreign",5185.51222788263
"ITA","2010","Transportation",3,"Output_Domestic",115758.282221456
"ITA","2010","Transportation",3,"Output_Foreign",30063.6568729101
"ITA","2011","Agriculture",4,"Export_Domestics",1082.86780160902
"ITA","2011","Agriculture",4,"Export_Foreign",9.09685099422788
"ITA","2011","Agriculture",4,"Output_Domestic",15361.7333174319
"ITA","2011","Agriculture",4,"Output_Foreign",129.049672722106
"ITA","2011","Construction",4,"Export_Domestics",216.633648502564
"ITA","2011","Construction",4,"Export_Foreign",21.6194291627593
"ITA","2011","Construction",4,"Output_Domestic",61597.7133533601
"ITA","2011","Construction",4,"Output_Foreign",1584.11973901443
"ITA","2011","Education",4,"Export_Domestics",458.73229592164
"ITA","2011","Education",4,"Export_Foreign",0.708848810972112
"ITA","2011","Education",4,"Output_Domestic",7339.92640912339
"ITA","2011","Education",4,"Output_Foreign",11.3429329897853
"ITA","2011","Electronic",4,"Export_Domestics",4426.99537967661
"ITA","2011","Electronic",4,"Export_Foreign",2106.36111517744
"ITA","2011","Electronic",4,"Output_Domestic",12249.291134274
"ITA","2011","Electronic",4,"Output_Foreign",6216.96056397994
"ITA","2011","Energy",4,"Export_Domestics",4161.84584800958
"ITA","2011","Energy",4,"Export_Foreign",2619.54663859979
"ITA","2011","Energy",4,"Output_Domestic",138828.421264146
"ITA","2011","Energy",4,"Output_Foreign",32349.8922352763
"ITA","2011","Food",4,"Export_Domestics",7418.72284200415
"ITA","2011","Food",4,"Export_Foreign",1842.28266426484
"ITA","2011","Food",4,"Output_Domestic",56819.6903447667
"ITA","2011","Food",4,"Output_Foreign",6162.49103079984
"ITA","2011","HumanActivities",4,"Export_Domestics",1585.55456733084
"ITA","2011","HumanActivities",4,"Export_Foreign",447.873916003148
"ITA","2011","HumanActivities",4,"Output_Domestic",78741.4734273428
"ITA","2011","HumanActivities",4,"Output_Foreign",4565.3509196123
"ITA","2011","Machinery",4,"Export_Domestics",20349.5427231583
"ITA","2011","Machinery",4,"Export_Foreign",5015.32964693939
"ITA","2011","Machinery",4,"Output_Domestic",48259.5350191001
"ITA","2011","Machinery",4,"Output_Foreign",8202.34739273747
"ITA","2011","Manufacturing",4,"Export_Domestics",12605.9798876448
"ITA","2011","Manufacturing",4,"Export_Foreign",1624.76065294113
"ITA","2011","Manufacturing",4,"Output_Domestic",38535.6043316437
"ITA","2011","Manufacturing",4,"Output_Foreign",3181.4262829293
"ITA","2011","Mining",4,"Export_Domestics",202.96712113901
"ITA","2011","Mining",4,"Export_Foreign",6.2243369087842
"ITA","2011","Mining",4,"Output_Domestic",919.956305241046
"ITA","2011","Mining",4,"Output_Foreign",6.88540017666495
"ITA","2011","Pharma",4,"Export_Domestics",2979.21693760729
"ITA","2011","Pharma",4,"Export_Foreign",3928.90336445114
"ITA","2011","Pharma",4,"Output_Domestic",9699.63638025531
"ITA","2011","Pharma",4,"Output_Foreign",8319.35463374474
"ITA","2011","RawMaterial",4,"Export_Domestics",5040.29886216878
"ITA","2011","RawMaterial",4,"Export_Foreign",929.479988602972
"ITA","2011","RawMaterial",4,"Output_Domestic",21344.242698002
"ITA","2011","RawMaterial",4,"Output_Foreign",2972.6008870257
"ITA","2011","Recreation",4,"Export_Domestics",578.127772867959
"ITA","2011","Recreation",4,"Export_Foreign",9.37184272238937
"ITA","2011","Recreation",4,"Output_Domestic",19359.2564930117
"ITA","2011","Recreation",4,"Output_Foreign",313.828748629087
"ITA","2011","Transportation",4,"Export_Domestics",22140.5636789173
"ITA","2011","Transportation",4,"Export_Foreign",5591.92781308817
"ITA","2011","Transportation",4,"Output_Domestic",113251.381164238
"ITA","2011","Transportation",4,"Output_Foreign",24955.3928036474
"ITA","2012","Agriculture",3,"Export_Domestics",942.53054318896
"ITA","2012","Agriculture",3,"Export_Foreign",7.62340046379728
"ITA","2012","Agriculture",3,"Output_Domestic",13347.4947297906
"ITA","2012","Agriculture",3,"Output_Foreign",107.96450800498
"ITA","2012","Construction",3,"Export_Domestics",186.915903993149
"ITA","2012","Construction",3,"Export_Foreign",5.63146936142778
"ITA","2012","Construction",3,"Output_Domestic",51212.9712048354
"ITA","2012","Construction",3,"Output_Foreign",1146.50947667463
"ITA","2012","Education",3,"Export_Domestics",494.487734764708
"ITA","2012","Education",3,"Export_Foreign",0.746397377123185
"ITA","2012","Education",3,"Output_Domestic",6900.81592217762
"ITA","2012","Education",3,"Output_Foreign",10.4172543366385
"ITA","2012","Electronic",3,"Export_Domestics",3801.57515303551
"ITA","2012","Electronic",3,"Export_Foreign",1943.25638554612
"ITA","2012","Electronic",3,"Output_Domestic",9981.31910925156
"ITA","2012","Electronic",3,"Output_Foreign",5214.2686160274
"ITA","2012","Energy",3,"Export_Domestics",4502.41261821034
"ITA","2012","Energy",3,"Export_Foreign",2242.22443782013
"ITA","2012","Energy",3,"Output_Domestic",132221.769218224
"ITA","2012","Energy",3,"Output_Foreign",30306.8109199899
"ITA","2012","Food",3,"Export_Domestics",7029.0873800009
"ITA","2012","Food",3,"Export_Foreign",1698.7002795963
"ITA","2012","Food",3,"Output_Domestic",51934.6747760173
"ITA","2012","Food",3,"Output_Foreign",5759.77428124601
"ITA","2012","HumanActivities",3,"Export_Domestics",1623.78954244334
"ITA","2012","HumanActivities",3,"Export_Foreign",450.198793351274
"ITA","2012","HumanActivities",3,"Output_Domestic",71310.0479032839
"ITA","2012","HumanActivities",3,"Output_Foreign",4039.24539678622
"ITA","2012","Machinery",3,"Export_Domestics",18316.1367076125
"ITA","2012","Machinery",3,"Export_Foreign",4739.04550980865
"ITA","2012","Machinery",3,"Output_Domestic",39533.7388620422
"ITA","2012","Machinery",3,"Output_Foreign",7810.45736504926
"ITA","2012","Manufacturing",3,"Export_Domestics",11353.2844169494
"ITA","2012","Manufacturing",3,"Export_Foreign",1638.59184885217
"ITA","2012","Manufacturing",3,"Output_Domestic",34089.6124970941
"ITA","2012","Manufacturing",3,"Output_Foreign",3264.06211756606
"ITA","2012","Mining",3,"Export_Domestics",146.454390321956
"ITA","2012","Mining",3,"Export_Foreign",29.9386967661683
